age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
62,Private,10,Widowed,Other-service,Not-in-family,White,Female,20,United-States,<=50K
52,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,43,United-States,<=50K
69,?,11,Widowed,?,Not-in-family,White,Female,1,United-States,<=50K
73,Private,9,Widowed,Other-service,Not-in-family,White,Female,37,United-States,<=50K
50,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
63,Self-emp-not-inc,2,Widowed,Other-service,Unmarried,White,Female,30,El-Salvador,<=50K
58,Self-emp-inc,10,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,>50K
51,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
61,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K
52,Private,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,40,India,>50K
71,Private,13,Divorced,Tech-support,Own-child,White,Female,16,United-States,<=50K
57,Private,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
51,Private,10,Divorced,Sales,Unmarried,White,Female,40,Italy,<=50K
53,Federal-gov,10,Widowed,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
59,Private,9,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K
50,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
59,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
58,Self-emp-inc,6,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K
56,Private,9,Widowed,Adm-clerical,Unmarried,Black,Female,38,United-States,<=50K
76,?,9,Widowed,?,Not-in-family,Black,Female,2,United-States,<=50K
57,Federal-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
59,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,<=50K
50,Private,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
56,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
75,?,13,Widowed,?,Not-in-family,White,Female,16,United-States,>50K
72,?,9,Widowed,?,Not-in-family,White,Female,8,United-States,<=50K
57,State-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
58,Self-emp-not-inc,8,Divorced,Sales,Not-in-family,White,Female,52,United-States,<=50K
52,Private,13,Married-civ-spouse,Sales,Wife,White,Female,60,United-States,>50K
67,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,24,United-States,<=50K
52,Private,9,Divorced,Other-service,Other-relative,Black,Female,38,United-States,<=50K
55,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,10,United-States,<=50K
71,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K
59,Private,6,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
50,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K
53,Private,5,Divorced,Other-service,Not-in-family,White,Female,36,Canada,<=50K
53,State-gov,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
73,Private,9,Widowed,Sales,Other-relative,White,Female,15,United-States,<=50K
50,Private,4,Divorced,Craft-repair,Not-in-family,White,Female,30,United-States,<=50K
60,Private,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
66,Private,3,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,Puerto-Rico,<=50K
63,Private,4,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
52,Private,9,Divorced,Other-service,Not-in-family,White,Female,38,United-States,<=50K
52,Private,9,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K
60,?,13,Married-spouse-absent,?,Unmarried,Black,Female,15,United-States,<=50K
68,Private,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K
62,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,16,United-States,<=50K
65,Without-pay,4,Widowed,Farming-fishing,Unmarried,White,Female,50,United-States,<=50K
50,?,7,Married-civ-spouse,?,Own-child,Black,Female,40,United-States,<=50K
57,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
64,Private,9,Widowed,Other-service,Not-in-family,White,Female,38,United-States,<=50K
53,Local-gov,15,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
75,Self-emp-not-inc,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
72,Private,5,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,48,United-States,>50K
57,Private,10,Never-married,Adm-clerical,Other-relative,Black,Female,40,Jamaica,<=50K
63,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,10,United-States,>50K
61,Private,4,Widowed,Other-service,Unmarried,Black,Female,38,United-States,<=50K
60,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
66,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
51,Private,9,Divorced,Other-service,Unmarried,White,Female,38,United-States,<=50K
59,Local-gov,9,Separated,Protective-serv,Unmarried,Black,Female,40,United-States,<=50K
56,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,46,United-States,<=50K
57,Private,9,Never-married,Sales,Unmarried,White,Female,40,United-States,<=50K
61,?,16,Widowed,?,Not-in-family,White,Female,5,United-States,<=50K
61,Private,10,Never-married,Priv-house-serv,Not-in-family,White,Female,40,United-States,<=50K
54,Local-gov,14,Widowed,Prof-specialty,Unmarried,White,Female,38,United-States,<=50K
56,Local-gov,10,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
52,Private,14,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
75,Private,6,Widowed,Priv-house-serv,Not-in-family,White,Female,70,United-States,<=50K
59,Private,6,Separated,Priv-house-serv,Not-in-family,Black,Female,30,United-States,<=50K
64,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
74,Federal-gov,10,Widowed,Transport-moving,Not-in-family,White,Female,18,United-States,<=50K
50,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
55,Private,13,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
53,Private,9,Divorced,Sales,Not-in-family,White,Female,37,Mexico,<=50K
57,State-gov,9,Separated,Other-service,Not-in-family,White,Female,35,United-States,<=50K
60,Private,9,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K
63,Federal-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
64,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
56,Private,9,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K
64,State-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
53,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,Philippines,>50K
63,Private,4,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K
53,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,54,United-States,>50K
68,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K
54,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
55,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
54,Private,10,Divorced,Sales,Unmarried,White,Female,48,United-States,<=50K
60,Private,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,Puerto-Rico,<=50K
52,Private,9,Divorced,Craft-repair,Unmarried,White,Female,50,United-States,<=50K
70,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,6,United-States,<=50K
54,?,14,Never-married,?,Not-in-family,White,Female,40,United-States,<=50K
52,Private,11,Separated,Other-service,Unmarried,White,Female,35,United-States,<=50K
63,Private,11,Widowed,Adm-clerical,Unmarried,White,Female,8,United-States,<=50K
59,Local-gov,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
54,Federal-gov,9,Never-married,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K
56,Private,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
51,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
50,Private,9,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,40,Philippines,<=50K
74,Private,15,Widowed,Adm-clerical,Not-in-family,Black,Female,20,United-States,<=50K
55,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,25,Nicaragua,<=50K
64,Private,10,Widowed,Tech-support,Unmarried,White,Female,40,United-States,<=50K
72,Private,11,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
54,Private,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,20,United-States,<=50K
58,Private,9,Divorced,Sales,Other-relative,White,Female,40,United-States,<=50K
57,Private,10,Divorced,Exec-managerial,Other-relative,White,Female,10,United-States,<=50K
54,Private,12,Widowed,Adm-clerical,Unmarried,White,Female,30,United-States,<=50K
64,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,Cuba,<=50K
55,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
61,Private,9,Widowed,Sales,Not-in-family,White,Female,35,United-States,<=50K
53,Private,9,Widowed,Other-service,Unmarried,Black,Female,20,United-States,<=50K
69,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Wife,White,Female,15,United-States,<=50K
54,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,30,United-States,<=50K
56,Self-emp-not-inc,4,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
65,?,9,Widowed,?,Unmarried,White,Female,40,United-States,<=50K
90,Private,10,Separated,Adm-clerical,Own-child,White,Female,40,Puerto-Rico,<=50K
64,Private,6,Separated,Other-service,Not-in-family,White,Female,35,United-States,<=50K
53,Private,7,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
81,Private,5,Widowed,Priv-house-serv,Not-in-family,Black,Female,5,United-States,<=50K
52,Private,9,Divorced,Machine-op-inspct,Own-child,Black,Female,35,United-States,<=50K
75,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
64,State-gov,16,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
60,Private,9,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
71,Local-gov,13,Widowed,Prof-specialty,Unmarried,White,Female,6,United-States,<=50K
50,Local-gov,15,Never-married,Exec-managerial,Not-in-family,Black,Female,52,United-States,>50K
54,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
64,Federal-gov,12,Separated,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
53,Local-gov,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
58,Self-emp-not-inc,9,Married-spouse-absent,Other-service,Unmarried,White,Female,45,United-States,<=50K
54,State-gov,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,40,United-States,>50K
59,Private,9,Separated,Sales,Unmarried,Black,Female,40,United-States,<=50K
51,Private,4,Separated,Machine-op-inspct,Not-in-family,Black,Female,30,United-States,<=50K
71,Private,10,Never-married,Other-service,Not-in-family,White,Female,60,United-States,<=50K
59,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,18,United-States,<=50K
59,Private,7,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
57,Self-emp-not-inc,15,Married-civ-spouse,Sales,Wife,White,Female,35,United-States,>50K
52,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
64,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,?,>50K
73,Private,6,Widowed,Other-service,Not-in-family,White,Female,10,United-States,<=50K
58,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,46,United-States,<=50K
53,Private,7,Divorced,Craft-repair,Other-relative,White,Female,40,United-States,<=50K
58,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
68,Private,8,Widowed,Sales,Not-in-family,White,Female,30,United-States,<=50K
59,Private,14,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
59,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
53,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
79,?,9,Widowed,?,Not-in-family,Black,Female,30,United-States,<=50K
57,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,62,United-States,<=50K
57,Self-emp-inc,13,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K
50,State-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
50,Self-emp-not-inc,13,Married-civ-spouse,Tech-support,Wife,White,Female,50,United-States,>50K
53,Private,9,Divorced,Other-service,Not-in-family,White,Female,38,United-States,<=50K
55,Private,4,Widowed,Other-service,Unmarried,White,Female,20,?,<=50K
55,Private,9,Widowed,Sales,Not-in-family,White,Female,38,United-States,<=50K
52,Private,5,Divorced,Craft-repair,Unmarried,White,Female,40,Cuba,<=50K
62,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
55,Private,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
81,Self-emp-not-inc,9,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
67,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,White,Female,16,United-States,<=50K
54,Private,9,Divorced,Sales,Unmarried,White,Female,35,United-States,<=50K
74,?,10,Widowed,?,Not-in-family,White,Female,12,United-States,<=50K
61,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,40,United-States,<=50K
59,?,9,Married-civ-spouse,?,Wife,White,Female,40,United-States,>50K
53,Private,7,Divorced,Other-service,Not-in-family,White,Female,37,United-States,<=50K
52,Private,9,Separated,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
71,Self-emp-not-inc,9,Widowed,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
76,Private,4,Widowed,Protective-serv,Not-in-family,White,Female,12,United-States,<=50K
53,Private,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,China,<=50K
57,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,>50K
70,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,United-States,<=50K
50,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
64,State-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,United-States,>50K
57,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
55,Private,12,Divorced,Sales,Unmarried,Black,Female,30,United-States,<=50K
51,Private,9,Divorced,Priv-house-serv,Own-child,White,Female,40,United-States,<=50K
74,?,10,Widowed,?,Not-in-family,White,Female,3,United-States,<=50K
51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
54,?,9,Divorced,?,Not-in-family,White,Female,30,United-States,<=50K
55,Federal-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
51,Private,10,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K
63,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,25,United-States,<=50K
62,?,10,Married-civ-spouse,?,Wife,White,Female,45,United-States,>50K
57,State-gov,10,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
53,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
63,Local-gov,13,Never-married,Prof-specialty,Not-in-family,Black,Female,21,United-States,<=50K
52,Self-emp-not-inc,11,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
83,?,9,Widowed,?,Not-in-family,White,Female,20,United-States,<=50K
50,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,36,Ireland,<=50K
77,?,9,Widowed,?,Not-in-family,White,Female,14,United-States,<=50K
54,State-gov,9,Never-married,Other-service,Not-in-family,Black,Female,38,United-States,<=50K
64,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,50,United-States,<=50K
59,Local-gov,12,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
57,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
50,Private,9,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
51,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
59,Self-emp-not-inc,9,Divorced,Other-service,Own-child,White,Female,24,United-States,<=50K
90,?,13,Widowed,?,Other-relative,White,Female,10,United-States,<=50K
54,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
52,Private,9,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K
52,Private,11,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,>50K
50,Local-gov,9,Divorced,Other-service,Unmarried,White,Female,49,Dominican-Republic,<=50K
63,Private,10,Widowed,Other-service,Not-in-family,White,Female,40,United-States,<=50K
59,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
64,Private,13,Divorced,Sales,Not-in-family,White,Female,5,United-States,<=50K
54,?,4,Never-married,?,Not-in-family,White,Female,25,United-States,<=50K
53,?,14,Never-married,?,Not-in-family,White,Female,35,United-States,>50K
51,Private,7,Never-married,Other-service,Not-in-family,Black,Female,40,United-States,<=50K
52,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
72,Private,9,Widowed,Other-service,Unmarried,White,Female,16,United-States,<=50K
64,Federal-gov,4,Widowed,Other-service,Unmarried,White,Female,30,Puerto-Rico,<=50K
