age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
55.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,39.00,Mexico,<=50K
57.00,Local-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,35.00,United-States,<=50K
58.00,Private,9,Divorced,Sales,Not-in-family,White,Female,14.00,United-States,<=50K
50.00,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Female,40.00,United-States,>50K
59.00,Private,7,Widowed,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
57.00,Private,10,Separated,Other-service,Not-in-family,White,Female,37.00,United-States,<=50K
53.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,28.00,United-States,>50K
52.00,Local-gov,3,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,22.00,Philippines,<=50K
60.00,Private,4,Widowed,Other-service,Not-in-family,White,Female,27.00,United-States,<=50K
52.00,Private,10,Separated,Adm-clerical,Not-in-family,Black,Female,38.00,United-States,<=50K
52.00,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,36.00,United-States,<=50K
58.00,Private,10,Separated,Tech-support,Not-in-family,Black,Female,33.00,United-States,<=50K
58.00,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Wife,White,Female,12.00,United-States,<=50K
72.00,?,9,Divorced,?,Not-in-family,White,Female,16.00,United-States,<=50K
55.00,Private,10,Never-married,Prof-specialty,Other-relative,Black,Female,16.00,United-States,<=50K
67.00,Private,14,Widowed,Prof-specialty,Unmarried,White,Female,37.00,United-States,<=50K
53.00,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,61.00,United-States,<=50K
53.00,State-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,26.00,United-States,<=50K
72.00,?,9,Widowed,?,Not-in-family,White,Female,20.00,United-States,<=50K
62.00,Private,9,Widowed,Exec-managerial,Unmarried,Black,Female,36.00,United-States,<=50K
52.00,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,37.00,United-States,<=50K
61.00,Private,9,Divorced,Tech-support,Unmarried,White,Female,39.00,United-States,<=50K
58.00,Local-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
61.00,Self-emp-not-inc,9,Divorced,Exec-managerial,Unmarried,White,Female,37.00,United-States,<=50K
55.00,Private,9,Divorced,Other-service,Unmarried,Black,Female,29.00,United-States,<=50K
57.00,Self-emp-not-inc,9,Separated,Other-service,Other-relative,White,Female,37.00,United-States,<=50K
70.00,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,13.00,United-States,<=50K
72.00,Private,10,Widowed,Sales,Unmarried,White,Female,34.00,United-States,<=50K
72.00,Private,5,Widowed,Sales,Other-relative,White,Female,12.00,United-States,<=50K
62.00,Private,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,39.00,United-States,<=50K
59.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,37.00,Cuba,<=50K
69.00,Private,9,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,34.00,United-States,<=50K
55.00,Private,9,Divorced,Handlers-cleaners,Own-child,White,Female,36.00,United-States,<=50K
52.00,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,13.00,United-States,>50K
56.00,Local-gov,7,Divorced,Other-service,Not-in-family,White,Female,36.00,United-States,<=50K
53.00,Private,3,Divorced,Other-service,Unmarried,White,Female,38.00,Italy,<=50K
64.00,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,7.00,United-States,<=50K
64.00,Private,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.00,United-States,<=50K
54.00,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,40.00,United-States,>50K
57.00,Self-emp-not-inc,9,Divorced,Other-service,Other-relative,White,Female,32.00,United-States,<=50K
70.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,7.00,United-States,<=50K
76.00,Self-emp-not-inc,9,Widowed,Adm-clerical,Not-in-family,White,Female,6.00,United-States,<=50K
56.00,Private,7,Widowed,Other-service,Unmarried,White,Female,70.00,Greece,>50K
53.00,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,38.00,United-States,>50K
68.00,Private,9,Widowed,Exec-managerial,Unmarried,White,Female,7.00,United-States,>50K
65.00,Private,12,Widowed,Prof-specialty,Unmarried,White,Female,30.00,United-States,<=50K
62.00,Private,10,Separated,Other-service,Not-in-family,White,Female,27.00,United-States,<=50K
59.00,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,38.00,United-States,<=50K
51.00,Private,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,37.00,England,<=50K
82.00,?,11,Widowed,?,Not-in-family,White,Female,6.00,United-States,<=50K
67.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,12.00,United-States,<=50K
55.00,Self-emp-inc,10,Widowed,Prof-specialty,Not-in-family,White,Female,34.00,United-States,<=50K
55.00,?,9,Divorced,?,Not-in-family,White,Female,27.00,United-States,<=50K
53.00,Private,7,Separated,Other-service,Other-relative,White,Female,17.00,United-States,<=50K
53.00,Private,13,Widowed,Prof-specialty,Not-in-family,White,Female,56.00,United-States,<=50K
68.00,?,9,Widowed,?,Not-in-family,White,Female,26.00,United-States,<=50K
68.00,Private,12,Widowed,Exec-managerial,Not-in-family,White,Female,40.00,United-States,<=50K
64.00,?,11,Widowed,?,Unmarried,White,Female,36.00,United-States,<=50K
58.00,Private,9,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,31.00,United-States,<=50K
50.00,Self-emp-not-inc,10,Divorced,Exec-managerial,Other-relative,White,Female,39.00,United-States,<=50K
64.00,Private,10,Widowed,Tech-support,Not-in-family,White,Female,40.00,United-States,<=50K
64.00,Private,10,Widowed,Sales,Unmarried,White,Female,33.00,United-States,<=50K
64.00,Private,9,Widowed,Craft-repair,Not-in-family,White,Female,37.00,United-States,<=50K
56.00,Private,4,Never-married,Other-service,Other-relative,White,Female,62.00,United-States,<=50K
88.00,Private,10,Divorced,Sales,Unmarried,Black,Female,39.00,United-States,>50K
67.00,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,24.00,United-States,<=50K
50.00,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,41.00,United-States,<=50K
75.00,Self-emp-not-inc,11,Widowed,Exec-managerial,Not-in-family,White,Female,29.00,United-States,<=50K
80.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,20.00,United-States,<=50K
53.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,38.00,Germany,<=50K
63.00,Local-gov,14,Widowed,Prof-specialty,Not-in-family,White,Female,39.00,?,<=50K
72.00,Private,9,Widowed,Other-service,Other-relative,White,Female,19.00,United-States,<=50K
53.00,Federal-gov,11,Widowed,Farming-fishing,Unmarried,White,Female,36.00,United-States,<=50K
58.00,State-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,52.00,United-States,>50K
60.00,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,50.00,Cuba,>50K
62.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.00,United-States,<=50K
56.00,?,10,Divorced,?,Not-in-family,White,Female,39.00,United-States,<=50K
57.00,Local-gov,9,Widowed,Exec-managerial,Unmarried,White,Female,38.00,United-States,<=50K
63.00,Private,9,Never-married,Craft-repair,Unmarried,Black,Female,9.00,United-States,<=50K
68.00,Local-gov,9,Widowed,Transport-moving,Not-in-family,White,Female,33.00,United-States,<=50K
58.00,Private,10,Divorced,Tech-support,Unmarried,White,Female,36.00,United-States,<=50K
54.00,State-gov,9,Never-married,Tech-support,Not-in-family,White,Female,38.00,United-States,<=50K
55.00,?,5,Widowed,?,Unmarried,Black,Female,15.00,United-States,<=50K
64.00,Private,5,Never-married,Priv-house-serv,Not-in-family,White,Female,38.00,United-States,<=50K
70.00,?,9,Widowed,?,Other-relative,Other,Female,20.00,Puerto-Rico,<=50K
67.00,Local-gov,9,Widowed,Other-service,Unmarried,White,Female,29.00,United-States,<=50K
58.00,Local-gov,10,Widowed,Exec-managerial,Unmarried,Black,Female,36.00,United-States,<=50K
61.00,Self-emp-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,44.00,United-States,>50K
61.00,Private,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,36.00,Yugoslavia,>50K
51.00,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40.00,United-States,<=50K
53.00,Without-pay,8,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,31.00,United-States,<=50K
52.00,Private,9,Married-civ-spouse,Sales,Wife,Black,Female,28.00,United-States,<=50K
53.00,Private,14,Separated,Exec-managerial,Other-relative,White,Female,39.00,United-States,<=50K
57.00,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,52.00,Cuba,<=50K
51.00,Private,2,Widowed,Other-service,Unmarried,White,Female,38.00,Portugal,<=50K
59.00,Private,9,Divorced,Other-service,Unmarried,White,Female,34.00,United-States,<=50K
53.00,Private,10,Widowed,Sales,Unmarried,White,Female,22.00,United-States,<=50K
75.00,Private,10,Widowed,Prof-specialty,Not-in-family,White,Female,8.00,United-States,<=50K
68.00,Local-gov,9,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,9.00,United-States,<=50K
51.00,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,13.00,United-States,<=50K
67.00,Private,14,Widowed,Prof-specialty,Not-in-family,White,Female,40.00,?,<=50K
50.00,Private,9,Divorced,Craft-repair,Unmarried,White,Female,39.00,United-States,<=50K
53.00,?,14,Divorced,?,Unmarried,White,Female,36.00,United-States,<=50K
63.00,Private,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,39.00,United-States,<=50K
52.00,Private,9,Widowed,Sales,Not-in-family,White,Female,38.00,United-States,>50K
63.00,Self-emp-inc,9,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,33.00,United-States,<=50K
52.00,Local-gov,9,Married-civ-spouse,Transport-moving,Wife,White,Female,37.00,United-States,<=50K
58.00,Private,10,Divorced,Sales,Not-in-family,White,Female,20.00,United-States,<=50K
57.00,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,40.00,United-States,<=50K
63.00,Private,9,Widowed,Other-service,Not-in-family,White,Female,37.00,United-States,<=50K
67.00,?,4,Divorced,?,Not-in-family,White,Female,8.00,United-States,<=50K
54.00,Private,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,39.00,Philippines,<=50K
67.00,Local-gov,4,Widowed,Other-service,Not-in-family,Other,Female,34.00,United-States,<=50K
51.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
51.00,Private,10,Separated,Sales,Not-in-family,White,Female,38.00,United-States,<=50K
73.00,Private,5,Widowed,Other-service,Unmarried,White,Female,10.00,United-States,<=50K
57.00,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,45.00,United-States,<=50K
57.00,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,49.00,Canada,<=50K
80.00,State-gov,9,Widowed,Other-service,Unmarried,White,Female,19.00,United-States,<=50K
68.00,Private,13,Widowed,Exec-managerial,Not-in-family,White,Female,15.00,United-States,<=50K
59.00,Private,9,Divorced,Sales,Not-in-family,White,Female,25.00,United-States,<=50K
64.00,?,10,Widowed,?,Unmarried,White,Female,44.00,United-States,<=50K
53.00,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
53.00,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,36.00,United-States,>50K
54.00,Private,10,Divorced,Sales,Unmarried,White,Female,38.00,United-States,<=50K
53.00,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,35.00,United-States,<=50K
51.00,Private,9,Divorced,Adm-clerical,Other-relative,White,Female,37.00,United-States,<=50K
63.00,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,36.00,United-States,<=50K
65.00,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,33.00,Mexico,<=50K
59.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,35.00,United-States,<=50K
53.00,Federal-gov,14,Married-civ-spouse,Adm-clerical,Wife,Black,Female,39.00,United-States,<=50K
58.00,Private,12,Widowed,Priv-house-serv,Not-in-family,White,Female,39.00,Poland,<=50K
57.00,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,36.00,United-States,<=50K
65.00,Private,10,Widowed,Tech-support,Unmarried,White,Female,31.00,United-States,<=50K
60.00,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,44.00,United-States,<=50K
51.00,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,63.00,United-States,<=50K
65.00,Private,3,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,20.00,Philippines,<=50K
53.00,State-gov,10,Divorced,Exec-managerial,Unmarried,Black,Female,37.00,United-States,<=50K
62.00,Private,4,Divorced,Machine-op-inspct,Unmarried,White,Female,36.00,United-States,>50K
52.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.00,United-States,<=50K
51.00,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,38.00,United-States,<=50K
61.00,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,9.00,United-States,<=50K
57.00,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,50.00,United-States,<=50K
54.00,Private,3,Widowed,Other-service,Not-in-family,White,Female,25.00,Cuba,<=50K
64.00,State-gov,12,Divorced,Prof-specialty,Not-in-family,White,Female,31.00,United-States,<=50K
66.00,?,9,Never-married,?,Other-relative,White,Female,30.00,United-States,<=50K
68.00,Private,10,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,38.00,?,<=50K
58.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,16.00,Outlying-US(Guam-USVI-etc),<=50K
53.00,State-gov,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,33.00,United-States,>50K
66.00,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,17.00,United-States,<=50K
51.00,Private,14,Married-civ-spouse,Sales,Other-relative,White,Female,26.00,United-States,>50K
62.00,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Female,67.00,United-States,>50K
51.00,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,62.00,United-States,<=50K
63.00,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,39.00,United-States,<=50K
63.00,Local-gov,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.00,United-States,<=50K
52.00,Private,13,Widowed,Tech-support,Not-in-family,White,Female,27.00,United-States,<=50K
61.00,Private,10,Widowed,Transport-moving,Unmarried,White,Female,15.00,United-States,<=50K
50.00,Private,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,38.00,United-States,<=50K
62.00,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,36.00,United-States,<=50K
51.00,Private,9,Divorced,Prof-specialty,Unmarried,White,Female,39.00,England,<=50K
58.00,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,32.00,United-States,<=50K
52.00,Federal-gov,13,Divorced,Adm-clerical,Other-relative,White,Female,53.00,United-States,<=50K
69.00,Private,9,Never-married,Sales,Not-in-family,White,Female,26.00,United-States,<=50K
54.00,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,32.00,United-States,<=50K
55.00,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
52.00,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,35.00,China,<=50K
56.00,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,51.00,United-States,<=50K
56.00,Private,10,Divorced,Other-service,Not-in-family,White,Female,33.00,United-States,<=50K
71.00,?,9,Divorced,?,Not-in-family,White,Female,27.00,United-States,<=50K
66.00,Self-emp-inc,13,Widowed,Prof-specialty,Not-in-family,White,Female,34.00,Cuba,<=50K
63.00,Private,9,Never-married,Sales,Not-in-family,White,Female,40.00,United-States,<=50K
53.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
52.00,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,18.00,United-States,<=50K
68.00,?,6,Widowed,?,Not-in-family,Black,Female,31.00,United-States,>50K
64.00,Private,4,Widowed,Other-service,Other-relative,White,Female,25.00,United-States,<=50K
57.00,Private,9,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,19.00,United-States,<=50K
61.00,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,51.00,United-States,<=50K
71.00,Private,7,Never-married,Priv-house-serv,Not-in-family,White,Female,76.00,United-States,<=50K
58.00,Private,10,Separated,Tech-support,Not-in-family,White,Female,38.00,United-States,<=50K
51.00,State-gov,13,Divorced,Tech-support,Not-in-family,White,Female,61.00,United-States,<=50K
72.00,Private,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,51.00,United-States,<=50K
62.00,Private,13,Widowed,Tech-support,Not-in-family,White,Female,10.00,United-States,<=50K
63.00,?,14,Separated,?,Not-in-family,White,Female,51.00,United-States,<=50K
71.00,Private,14,Divorced,Other-service,Not-in-family,White,Female,19.00,United-States,<=50K
58.00,Private,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,3.00,United-States,<=50K
54.00,Private,14,Never-married,Adm-clerical,Unmarried,White,Female,36.00,United-States,>50K
56.00,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,40.00,United-States,<=50K
68.00,Private,10,Widowed,Exec-managerial,Not-in-family,Black,Female,14.00,United-States,<=50K
61.00,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,37.00,United-States,<=50K
63.00,Private,9,Divorced,Craft-repair,Not-in-family,White,Female,38.00,United-States,<=50K
53.00,Private,7,Divorced,Machine-op-inspct,Unmarried,White,Female,16.00,United-States,<=50K
59.00,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,40.00,United-States,>50K
54.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,54.00,United-States,>50K
73.00,?,12,Widowed,?,Not-in-family,Black,Female,39.00,United-States,<=50K
51.00,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,36.00,United-States,<=50K
53.00,Private,9,Married-civ-spouse,Sales,Wife,White,Female,30.00,United-States,<=50K
56.00,Local-gov,8,Divorced,Other-service,Other-relative,White,Female,37.00,United-States,<=50K
59.00,Private,4,Married-civ-spouse,Other-service,Wife,White,Female,96.00,United-States,<=50K
52.00,Federal-gov,4,Divorced,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
56.00,Self-emp-not-inc,7,Widowed,Other-service,Not-in-family,White,Female,40.00,United-States,<=50K
55.00,Self-emp-inc,9,Divorced,Sales,Not-in-family,Black,Female,34.00,United-States,<=50K
54.00,Private,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,51.00,United-States,>50K
65.00,Private,10,Divorced,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
59.00,Private,12,Never-married,Priv-house-serv,Not-in-family,White,Female,31.00,Poland,<=50K
51.00,Private,14,Divorced,Sales,Unmarried,White,Female,40.00,United-States,<=50K
66.00,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,29.00,United-States,<=50K
54.00,Private,13,Widowed,Sales,Unmarried,White,Female,38.00,United-States,>50K
56.00,Federal-gov,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.00,United-States,<=50K
81.00,Self-emp-inc,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,28.00,United-States,<=50K
57.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,52.00,United-States,<=50K
55.00,State-gov,9,Divorced,Tech-support,Not-in-family,White,Female,38.00,United-States,<=50K
63.00,State-gov,14,Separated,Prof-specialty,Not-in-family,White,Female,54.00,United-States,<=50K
67.00,?,3,Widowed,?,Not-in-family,White,Female,39.00,United-States,<=50K
50.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,38.00,United-States,<=50K
66.00,Local-gov,9,Widowed,Transport-moving,Unmarried,White,Female,19.00,United-States,<=50K
68.00,Private,9,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,10.00,United-States,<=50K
57.00,Private,4,Widowed,Sales,Other-relative,White,Female,5.00,United-States,<=50K
62.00,Private,5,Never-married,Priv-house-serv,Unmarried,Black,Female,24.00,United-States,<=50K
51.00,Private,9,Divorced,Other-service,Unmarried,White,Female,32.00,United-States,<=50K
55.00,Local-gov,10,Divorced,Prof-specialty,Unmarried,White,Female,36.00,United-States,<=50K
57.00,?,10,Divorced,?,Other-relative,White,Female,64.00,United-States,>50K
54.00,Local-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,46.00,United-States,<=50K
54.00,Private,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,33.00,United-States,<=50K
57.00,Private,9,Divorced,Adm-clerical,Not-in-family,Black,Female,36.00,United-States,<=50K
