age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
53.00,Private,4,Divorced,Other-service,Unmarried,Black,Female,20.00,United-States,<=50K
65.00,?,7,Widowed,?,Unmarried,White,Female,14.00,United-States,<=50K
55.00,Private,10,Divorced,Other-service,Unmarried,White,Female,40.00,United-States,<=50K
51.00,?,9,Married-civ-spouse,?,Wife,White,Female,40.00,United-States,>50K
63.00,Local-gov,9,Divorced,Other-service,Unmarried,Black,Female,32.00,United-States,<=50K
59.00,Self-emp-not-inc,13,Never-married,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
63.00,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,30.00,United-States,>50K
74.00,Private,6,Divorced,Other-service,Not-in-family,White,Female,4.00,United-States,<=50K
52.00,Private,9,Divorced,Sales,Not-in-family,White,Female,45.00,United-States,<=50K
73.00,Private,9,Married-civ-spouse,Sales,Wife,White,Female,23.00,United-States,>50K
61.00,Private,9,Separated,Other-service,Unmarried,White,Female,22.00,United-States,<=50K
75.00,State-gov,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,18.00,United-States,<=50K
58.00,State-gov,10,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,57.00,United-States,>50K
58.00,Private,9,Divorced,Other-service,Other-relative,White,Female,37.00,United-States,<=50K
56.00,Private,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,18.00,United-States,<=50K
62.00,Private,9,Divorced,Sales,Not-in-family,White,Female,36.00,Japan,<=50K
62.00,Private,10,Divorced,Protective-serv,Not-in-family,Black,Female,38.00,United-States,<=50K
52.00,Private,9,Married-civ-spouse,Tech-support,Wife,White,Female,17.00,United-States,<=50K
60.00,?,9,Never-married,?,Not-in-family,White,Female,35.00,United-States,<=50K
53.00,?,8,Separated,?,Other-relative,Black,Female,35.00,Cuba,<=50K
51.00,Private,10,Married-civ-spouse,Sales,Wife,White,Female,37.00,United-States,<=50K
55.00,Private,15,Divorced,Prof-specialty,Not-in-family,White,Female,32.00,United-States,<=50K
75.00,?,13,Widowed,?,Not-in-family,White,Female,31.00,United-States,<=50K
66.00,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,39.00,United-States,<=50K
66.00,Federal-gov,7,Widowed,Adm-clerical,Unmarried,Black,Female,11.00,United-States,<=50K
72.00,Private,3,Widowed,Other-service,Not-in-family,White,Female,37.00,United-States,<=50K
51.00,Self-emp-inc,10,Married-civ-spouse,Sales,Wife,White,Female,39.00,United-States,>50K
60.00,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,39.00,United-States,<=50K
51.00,Private,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,37.00,United-States,<=50K
61.00,Private,10,Married-civ-spouse,Other-service,Wife,Black,Female,39.00,United-States,>50K
51.00,Private,11,Widowed,Prof-specialty,Unmarried,White,Female,46.00,United-States,<=50K
70.00,Without-pay,10,Divorced,Farming-fishing,Not-in-family,White,Female,37.00,United-States,<=50K
58.00,Private,9,Divorced,Craft-repair,Unmarried,Black,Female,39.00,United-States,<=50K
62.00,Self-emp-not-inc,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,37.00,United-States,<=50K
54.00,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,39.00,United-States,>50K
61.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,23.00,United-States,<=50K
59.00,Private,9,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,39.00,United-States,<=50K
51.00,Private,13,Widowed,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
90.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,23.00,United-States,<=50K
70.00,?,10,Widowed,?,Not-in-family,White,Female,11.00,Canada,<=50K
63.00,Private,9,Widowed,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
54.00,State-gov,10,Divorced,Prof-specialty,Not-in-family,White,Female,31.00,United-States,<=50K
50.00,Local-gov,14,Never-married,Prof-specialty,Other-relative,White,Female,69.00,United-States,<=50K
52.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,35.00,United-States,<=50K
67.00,Private,7,Widowed,Other-service,Not-in-family,White,Female,37.00,United-States,<=50K
60.00,Self-emp-not-inc,9,Widowed,Farming-fishing,Not-in-family,White,Female,7.00,United-States,<=50K
50.00,Local-gov,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,26.00,United-States,<=50K
56.00,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,40.00,United-States,<=50K
69.00,?,9,Married-civ-spouse,?,Wife,White,Female,38.00,United-States,<=50K
66.00,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,17.00,United-States,<=50K
57.00,Private,9,Never-married,Other-service,Other-relative,White,Female,45.00,United-States,<=50K
52.00,Local-gov,13,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
55.00,Private,9,Separated,Adm-clerical,Unmarried,White,Female,38.00,United-States,<=50K
59.00,State-gov,16,Never-married,Exec-managerial,Not-in-family,White,Female,42.00,United-States,>50K
54.00,Private,9,Divorced,Exec-managerial,Own-child,White,Female,36.00,United-States,<=50K
51.00,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
65.00,Private,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,19.00,United-States,<=50K
51.00,Private,9,Divorced,Sales,Not-in-family,White,Female,36.00,United-States,<=50K
57.00,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,52.00,United-States,>50K
51.00,Private,9,Divorced,Exec-managerial,Own-child,White,Female,36.00,United-States,<=50K
70.00,Private,10,Married-spouse-absent,Sales,Unmarried,White,Female,16.00,United-States,<=50K
58.00,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.00,United-States,>50K
60.00,Private,9,Divorced,Other-service,Unmarried,White,Female,36.00,United-States,<=50K
52.00,Self-emp-not-inc,3,Married-spouse-absent,Tech-support,Unmarried,Asian-Pac-Islander,Female,31.00,Mexico,<=50K
60.00,Private,4,Separated,Machine-op-inspct,Not-in-family,White,Female,14.00,United-States,<=50K
56.00,?,4,Widowed,?,Not-in-family,White,Female,10.00,Puerto-Rico,<=50K
54.00,Private,9,Widowed,Other-service,Not-in-family,White,Female,18.00,United-States,<=50K
56.00,State-gov,16,Never-married,Exec-managerial,Not-in-family,White,Female,37.00,United-States,>50K
64.00,Private,12,Widowed,Other-service,Not-in-family,White,Female,8.00,United-States,<=50K
50.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,39.00,United-States,>50K
63.00,?,9,Widowed,?,Unmarried,White,Female,38.00,United-States,<=50K
58.00,Private,14,Never-married,Prof-specialty,Unmarried,White,Female,36.00,United-States,>50K
51.00,Private,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,15.00,United-States,<=50K
50.00,Private,15,Widowed,Prof-specialty,Not-in-family,White,Female,40.00,United-States,<=50K
53.00,Private,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,43.00,United-States,>50K
67.00,Private,9,Widowed,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
62.00,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,4.00,United-States,>50K
61.00,?,13,Never-married,?,Not-in-family,White,Female,61.00,United-States,<=50K
50.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
50.00,Private,9,Divorced,Tech-support,Not-in-family,White,Female,40.00,United-States,<=50K
56.00,Private,9,Separated,Other-service,Not-in-family,White,Female,36.00,United-States,<=50K
56.00,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
79.00,Self-emp-not-inc,9,Widowed,Sales,Unmarried,White,Female,14.00,United-States,<=50K
63.00,Private,14,Divorced,Prof-specialty,Not-in-family,Black,Female,33.00,United-States,<=50K
52.00,State-gov,16,Divorced,Exec-managerial,Not-in-family,White,Female,43.00,United-States,>50K
52.00,Private,13,Separated,Prof-specialty,Unmarried,White,Female,16.00,United-States,<=50K
58.00,Without-pay,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,38.00,United-States,>50K
81.00,?,10,Widowed,?,Not-in-family,Black,Female,6.00,United-States,<=50K
56.00,Self-emp-not-inc,14,Divorced,Prof-specialty,Not-in-family,White,Female,33.00,United-States,<=50K
68.00,Private,9,Married-civ-spouse,Transport-moving,Wife,Black,Female,35.00,United-States,<=50K
55.00,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,Female,39.00,United-States,<=50K
60.00,Local-gov,14,Widowed,Prof-specialty,Not-in-family,Black,Female,61.00,United-States,<=50K
51.00,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
67.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,36.00,Nicaragua,<=50K
57.00,Private,9,Widowed,Tech-support,Unmarried,White,Female,15.00,United-States,<=50K
59.00,?,10,Divorced,?,Not-in-family,White,Female,36.00,United-States,<=50K
54.00,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,37.00,United-States,<=50K
57.00,Private,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,54.00,United-States,<=50K
63.00,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,37.00,Scotland,<=50K
53.00,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,48.00,United-States,<=50K
53.00,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
75.00,Private,14,Divorced,Sales,Not-in-family,White,Female,7.00,United-States,<=50K
53.00,Self-emp-inc,9,Divorced,Exec-managerial,Unmarried,White,Female,42.00,United-States,<=50K
54.00,Private,10,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,23.00,United-States,<=50K
55.00,Self-emp-not-inc,9,Widowed,Farming-fishing,Unmarried,White,Female,38.00,United-States,<=50K
73.00,?,3,Widowed,?,Not-in-family,White,Female,40.00,United-States,<=50K
58.00,Local-gov,9,Separated,Other-service,Not-in-family,Black,Female,39.00,United-States,<=50K
51.00,Local-gov,12,Never-married,Prof-specialty,Not-in-family,White,Female,36.00,United-States,<=50K
51.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,34.00,United-States,>50K
60.00,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,43.00,United-States,<=50K
55.00,Private,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,38.00,United-States,>50K
56.00,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,37.00,United-States,<=50K
54.00,Federal-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
51.00,Private,7,Widowed,Other-service,Unmarried,White,Female,40.00,United-States,<=50K
55.00,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7.00,United-States,<=50K
55.00,Local-gov,8,Widowed,Adm-clerical,Not-in-family,White,Female,38.00,United-States,<=50K
56.00,Private,2,Separated,Priv-house-serv,Other-relative,Black,Female,39.00,Mexico,<=50K
57.00,?,6,Divorced,?,Not-in-family,Black,Female,39.00,United-States,<=50K
65.00,Private,7,Widowed,Adm-clerical,Not-in-family,White,Female,12.00,United-States,<=50K
59.00,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,38.00,United-States,<=50K
55.00,Private,10,Divorced,Tech-support,Not-in-family,White,Female,40.00,United-States,<=50K
69.00,Without-pay,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,21.00,United-States,>50K
63.00,?,13,Married-civ-spouse,?,Wife,White,Female,44.00,United-States,<=50K
58.00,Private,9,Married-civ-spouse,Sales,Wife,White,Female,39.00,United-States,<=50K
52.00,Private,12,Divorced,Adm-clerical,Not-in-family,White,Female,49.00,United-States,<=50K
79.00,?,12,Widowed,?,Not-in-family,White,Female,5.00,United-States,<=50K
66.00,?,10,Divorced,?,Unmarried,White,Female,24.00,United-States,<=50K
63.00,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
53.00,Private,7,Widowed,Other-service,Other-relative,White,Female,46.00,United-States,<=50K
70.00,?,9,Married-civ-spouse,?,Wife,Other,Female,38.00,United-States,>50K
55.00,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,60.00,United-States,<=50K
51.00,Private,9,Widowed,Sales,Unmarried,White,Female,37.00,United-States,<=50K
55.00,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.00,United-States,<=50K
51.00,Private,6,Separated,Adm-clerical,Unmarried,White,Female,38.00,United-States,<=50K
51.00,Private,10,Never-married,Tech-support,Not-in-family,White,Female,6.00,United-States,<=50K
53.00,Local-gov,9,Separated,Other-service,Unmarried,Black,Female,39.00,United-States,<=50K
62.00,Private,5,Widowed,Other-service,Unmarried,White,Female,19.00,United-States,<=50K
61.00,?,4,Married-civ-spouse,?,Wife,White,Female,36.00,United-States,<=50K
55.00,Private,11,Widowed,Exec-managerial,Unmarried,White,Female,36.00,United-States,<=50K
54.00,Private,13,Separated,Sales,Unmarried,White,Female,64.00,United-States,<=50K
59.00,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,34.00,United-States,>50K
67.00,Private,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,64.00,United-States,<=50K
63.00,Self-emp-not-inc,9,Divorced,Other-service,Not-in-family,Black,Female,37.00,Scotland,<=50K
52.00,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.00,United-States,>50K
64.00,Private,9,Divorced,Sales,Not-in-family,White,Female,40.00,United-States,<=50K
65.00,Self-emp-not-inc,9,Widowed,Other-service,Unmarried,White,Female,38.00,United-States,<=50K
51.00,Local-gov,10,Widowed,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
63.00,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,31.00,United-States,<=50K
64.00,Private,9,Widowed,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
54.00,Local-gov,14,Widowed,Exec-managerial,Not-in-family,White,Female,51.00,United-States,<=50K
54.00,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,40.00,United-States,<=50K
56.00,Private,13,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,42.00,Mexico,<=50K
62.00,Private,9,Widowed,Other-service,Not-in-family,White,Female,36.00,Japan,<=50K
51.00,Private,9,Divorced,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
64.00,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,37.00,Jamaica,<=50K
59.00,Private,9,Never-married,Sales,Unmarried,White,Female,36.00,United-States,<=50K
64.00,Private,9,Widowed,Other-service,Not-in-family,White,Female,18.00,United-States,<=50K
57.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,23.00,United-States,<=50K
53.00,Private,13,Separated,Adm-clerical,Unmarried,White,Female,39.00,United-States,<=50K
59.00,?,10,Divorced,?,Not-in-family,White,Female,84.00,United-States,<=50K
64.00,Private,4,Widowed,Other-service,Not-in-family,White,Female,36.00,United-States,<=50K
89.00,?,4,Separated,?,Not-in-family,Other,Female,15.00,United-States,<=50K
54.00,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.00,United-States,<=50K
56.00,Private,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,36.00,United-States,<=50K
65.00,Private,9,Widowed,Sales,Not-in-family,White,Female,24.00,United-States,<=50K
54.00,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,32.00,United-States,<=50K
54.00,Self-emp-not-inc,9,Divorced,Farming-fishing,Not-in-family,White,Female,43.00,United-States,<=50K
55.00,Private,10,Separated,Other-service,Not-in-family,White,Female,30.00,United-States,<=50K
66.00,Private,4,Married-civ-spouse,Other-service,Wife,White,Female,2.00,United-States,<=50K
59.00,Self-emp-not-inc,10,Never-married,Sales,Not-in-family,White,Female,38.00,United-States,<=50K
56.00,Private,2,Separated,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,35.00,Mexico,<=50K
52.00,Local-gov,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.00,United-States,>50K
68.00,Private,16,Never-married,Prof-specialty,Not-in-family,White,Female,53.00,United-States,<=50K
51.00,Private,7,Widowed,Other-service,Not-in-family,White,Female,36.00,United-States,<=50K
56.00,Self-emp-not-inc,2,Widowed,Craft-repair,Not-in-family,White,Female,44.00,Columbia,<=50K
69.00,Private,7,Widowed,Adm-clerical,Unmarried,White,Female,20.00,United-States,<=50K
53.00,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,36.00,United-States,<=50K
54.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,52.00,United-States,<=50K
64.00,?,13,Married-civ-spouse,?,Wife,Black,Female,36.00,United-States,<=50K
50.00,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,40.00,United-States,>50K
57.00,Local-gov,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,29.00,United-States,<=50K
61.00,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,56.00,United-States,<=50K
51.00,Private,10,Divorced,Prof-specialty,Not-in-family,White,Female,36.00,United-States,<=50K
54.00,Private,10,Never-married,Sales,Not-in-family,White,Female,38.00,United-States,<=50K
55.00,Private,11,Widowed,Prof-specialty,Not-in-family,Other,Female,37.00,United-States,<=50K
54.00,Private,7,Married-civ-spouse,Other-service,Wife,Black,Female,36.00,United-States,>50K
68.00,Local-gov,16,Divorced,Prof-specialty,Not-in-family,White,Female,39.00,Cuba,<=50K
55.00,Self-emp-not-inc,13,Married-civ-spouse,Sales,Wife,White,Female,37.00,United-States,>50K
59.00,Private,9,Never-married,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
66.00,Federal-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
54.00,Self-emp-inc,7,Widowed,Exec-managerial,Not-in-family,White,Female,46.00,United-States,<=50K
60.00,Private,10,Divorced,Other-service,Not-in-family,White,Female,35.00,United-States,<=50K
60.00,Private,9,Divorced,Adm-clerical,Not-in-family,Black,Female,39.00,United-States,<=50K
51.00,Local-gov,15,Widowed,Prof-specialty,Not-in-family,White,Female,52.00,United-States,<=50K
51.00,State-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
53.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,36.00,United-States,<=50K
59.00,Private,4,Never-married,Other-service,Own-child,White,Female,35.00,United-States,<=50K
78.00,Private,9,Widowed,Other-service,Unmarried,White,Female,14.00,United-States,<=50K
59.00,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,39.00,United-States,<=50K
55.00,Private,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,36.00,United-States,<=50K
55.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
56.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
51.00,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
50.00,Private,7,Divorced,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
50.00,?,9,Divorced,?,Unmarried,White,Female,40.00,United-States,<=50K
63.00,Private,10,Widowed,Protective-serv,Not-in-family,Black,Female,39.00,United-States,<=50K
56.00,Self-emp-inc,10,Divorced,Sales,Unmarried,White,Female,17.00,United-States,<=50K
67.00,Private,9,Widowed,Exec-managerial,Unmarried,White,Female,34.00,United-States,<=50K
55.00,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,31.00,United-States,<=50K
59.00,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,35.00,United-States,<=50K
52.00,Private,10,Separated,Prof-specialty,Not-in-family,White,Female,53.00,United-States,<=50K
52.00,Private,13,Never-married,Adm-clerical,Own-child,White,Female,53.00,Mexico,<=50K
52.00,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,7.00,United-States,<=50K
63.00,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,38.00,United-States,<=50K
57.00,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,37.00,United-States,<=50K
69.00,?,9,Widowed,?,Not-in-family,White,Female,38.00,United-States,<=50K
57.00,Local-gov,10,Married-civ-spouse,Other-service,Wife,White,Female,39.00,United-States,>50K
61.00,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,39.00,United-States,<=50K
50.00,Private,9,Divorced,Sales,Not-in-family,White,Female,38.00,United-States,<=50K
56.00,Private,10,Divorced,Sales,Not-in-family,White,Female,38.00,United-States,>50K
80.00,?,10,Widowed,?,Unmarried,Asian-Pac-Islander,Female,5.00,United-States,>50K
69.00,?,9,Widowed,?,Unmarried,White,Female,19.00,United-States,<=50K
76.00,Private,9,Widowed,Other-service,Other-relative,Black,Female,14.00,United-States,<=50K
51.00,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,37.00,United-States,<=50K
73.00,?,9,Widowed,?,Unmarried,White,Female,11.00,United-States,<=50K
75.00,Private,6,Divorced,Other-service,Unmarried,White,Female,5.00,United-States,<=50K
72.00,Private,9,Widowed,Sales,Unmarried,White,Female,12.00,United-States,<=50K
54.00,Private,13,Separated,Prof-specialty,Own-child,White,Female,43.00,Dominican-Republic,<=50K
51.00,Private,9,Never-married,Craft-repair,Not-in-family,Black,Female,22.00,United-States,<=50K
52.00,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,35.00,United-States,<=50K
64.00,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,37.00,United-States,<=50K
51.00,Local-gov,9,Widowed,Transport-moving,Not-in-family,White,Female,38.00,United-States,<=50K
