age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
56.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,37.00,United-States,<=50K
54.00,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,36.00,United-States,<=50K
56.00,Private,9,Widowed,Other-service,Unmarried,White,Female,41.00,United-States,>50K
51.00,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,39.00,United-States,<=50K
50.00,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,42.00,?,<=50K
63.00,Private,14,Widowed,Exec-managerial,Unmarried,White,Female,36.00,United-States,<=50K
56.00,Private,9,Separated,Adm-clerical,Unmarried,White,Female,37.00,United-States,>50K
63.00,?,9,Divorced,?,Not-in-family,White,Female,39.00,United-States,<=50K
61.00,Local-gov,10,Widowed,Exec-managerial,Unmarried,White,Female,38.00,United-States,<=50K
50.00,Federal-gov,10,Married-civ-spouse,Sales,Wife,White,Female,17.00,United-States,<=50K
51.00,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,27.00,United-States,<=50K
67.00,Private,5,Divorced,Adm-clerical,Not-in-family,White,Female,15.00,United-States,<=50K
55.00,Private,10,Widowed,Sales,Unmarried,White,Female,56.00,United-States,<=50K
51.00,Local-gov,10,Widowed,Protective-serv,Not-in-family,White,Female,37.00,United-States,<=50K
71.00,Private,6,Widowed,Transport-moving,Not-in-family,White,Female,37.00,United-States,<=50K
52.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.00,United-States,<=50K
58.00,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,41.00,United-States,<=50K
52.00,?,9,Never-married,?,Other-relative,White,Female,37.00,Canada,<=50K
56.00,Private,10,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,36.00,United-States,<=50K
52.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,34.00,United-States,>50K
60.00,Private,9,Divorced,Tech-support,Other-relative,White,Female,40.00,United-States,<=50K
72.00,Private,10,Widowed,Sales,Not-in-family,White,Female,19.00,United-States,<=50K
66.00,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,37.00,United-States,<=50K
52.00,Local-gov,14,Never-married,Prof-specialty,Unmarried,White,Female,63.00,United-States,<=50K
58.00,?,5,Married-civ-spouse,?,Wife,Black,Female,20.00,United-States,<=50K
57.00,State-gov,10,Never-married,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
54.00,Private,10,Widowed,Machine-op-inspct,Unmarried,White,Female,37.00,United-States,<=50K
51.00,Private,9,Divorced,Sales,Not-in-family,White,Female,40.00,United-States,<=50K
60.00,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Female,40.00,United-States,<=50K
65.00,Private,9,Separated,Adm-clerical,Unmarried,White,Female,34.00,United-States,>50K
51.00,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,39.00,Philippines,>50K
56.00,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,34.00,United-States,>50K
61.00,Private,9,Divorced,Other-service,Other-relative,White,Female,37.00,Scotland,<=50K
52.00,Self-emp-not-inc,9,Widowed,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
52.00,State-gov,10,Never-married,Prof-specialty,Not-in-family,White,Female,50.00,United-States,>50K
56.00,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
50.00,Private,4,Divorced,Other-service,Unmarried,White,Female,40.00,United-States,<=50K
57.00,Self-emp-not-inc,10,Widowed,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
57.00,Private,12,Never-married,Adm-clerical,Unmarried,Black,Female,39.00,United-States,<=50K
56.00,Private,11,Married-civ-spouse,Other-service,Wife,White,Female,38.00,United-States,>50K
56.00,Private,14,Married-spouse-absent,Sales,Not-in-family,White,Female,37.00,United-States,<=50K
54.00,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
51.00,Private,14,Divorced,Other-service,Not-in-family,Black,Female,41.00,United-States,>50K
52.00,Local-gov,12,Never-married,Prof-specialty,Own-child,White,Female,29.00,United-States,<=50K
60.00,Private,9,Married-spouse-absent,Priv-house-serv,Not-in-family,Black,Female,40.00,United-States,<=50K
51.00,Private,3,Separated,Machine-op-inspct,Not-in-family,White,Female,39.00,Cuba,<=50K
56.00,Private,10,Widowed,Adm-clerical,Unmarried,Black,Female,37.00,United-States,<=50K
55.00,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40.00,United-States,<=50K
69.00,Local-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,27.00,United-States,<=50K
55.00,Private,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,41.00,Puerto-Rico,<=50K
55.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,37.00,United-States,<=50K
74.00,?,9,Widowed,?,Not-in-family,Black,Female,14.00,United-States,<=50K
59.00,Private,14,Never-married,Exec-managerial,Other-relative,White,Female,40.00,United-States,<=50K
51.00,Local-gov,16,Divorced,Prof-specialty,Not-in-family,White,Female,47.00,United-States,<=50K
59.00,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,39.00,United-States,<=50K
55.00,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,39.00,United-States,<=50K
51.00,Private,16,Divorced,Exec-managerial,Unmarried,White,Female,57.00,United-States,>50K
59.00,Private,13,Widowed,Prof-specialty,Unmarried,White,Female,38.00,United-States,<=50K
62.00,Private,10,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,39.00,United-States,<=50K
57.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,38.00,United-States,<=50K
73.00,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,31.00,United-States,<=50K
52.00,Private,6,Separated,Exec-managerial,Not-in-family,Black,Female,98.00,United-States,>50K
53.00,State-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,36.00,United-States,<=50K
55.00,Private,9,Divorced,Other-service,Not-in-family,Black,Female,39.00,United-States,<=50K
50.00,Private,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,39.00,United-States,<=50K
57.00,Private,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,39.00,Philippines,<=50K
72.00,?,13,Divorced,?,Unmarried,White,Female,13.00,England,<=50K
56.00,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.00,United-States,<=50K
59.00,Private,9,Divorced,Craft-repair,Unmarried,White,Female,40.00,United-States,<=50K
73.00,Self-emp-not-inc,9,Widowed,Adm-clerical,Not-in-family,White,Female,96.00,United-States,<=50K
67.00,Self-emp-not-inc,10,Widowed,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
66.00,Private,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,25.00,South,<=50K
61.00,Private,9,Divorced,Priv-house-serv,Other-relative,Black,Female,30.00,United-States,<=50K
51.00,Private,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,23.00,United-States,<=50K
55.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
69.00,Private,9,Widowed,Other-service,Not-in-family,White,Female,21.00,United-States,<=50K
59.00,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,12.00,United-States,<=50K
65.00,Private,3,Married-civ-spouse,Other-service,Other-relative,White,Female,16.00,Ecuador,<=50K
58.00,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,44.00,United-States,<=50K
54.00,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,40.00,United-States,>50K
73.00,Private,4,Widowed,Adm-clerical,Unmarried,White,Female,21.00,United-States,>50K
64.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40.00,United-States,<=50K
59.00,Private,7,Widowed,Transport-moving,Not-in-family,White,Female,39.00,United-States,<=50K
53.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,32.00,United-States,<=50K
56.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,39.00,United-States,<=50K
51.00,Self-emp-inc,13,Married-spouse-absent,Sales,Not-in-family,White,Female,36.00,United-States,<=50K
69.00,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,19.00,United-States,<=50K
53.00,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,36.00,United-States,<=50K
77.00,Self-emp-not-inc,5,Widowed,Other-service,Not-in-family,White,Female,15.00,United-States,<=50K
73.00,?,13,Widowed,?,Not-in-family,White,Female,36.00,United-States,>50K
63.00,Local-gov,10,Divorced,Protective-serv,Unmarried,Black,Female,35.00,United-States,<=50K
62.00,Local-gov,10,Divorced,Protective-serv,Not-in-family,White,Female,34.00,United-States,<=50K
55.00,Private,13,Divorced,Sales,Other-relative,White,Female,36.00,United-States,<=50K
59.00,Local-gov,9,Never-married,Other-service,Not-in-family,White,Female,32.00,United-States,<=50K
60.00,Private,7,Widowed,Machine-op-inspct,Unmarried,White,Female,40.00,United-States,<=50K
63.00,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,44.00,United-States,<=50K
51.00,Private,3,Separated,Other-service,Other-relative,Asian-Pac-Islander,Female,40.00,United-States,<=50K
61.00,Private,7,Widowed,Machine-op-inspct,Unmarried,Black,Female,38.00,United-States,<=50K
52.00,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,27.00,United-States,<=50K
66.00,State-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,41.00,United-States,<=50K
69.00,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,4.00,United-States,<=50K
57.00,Private,5,Married-civ-spouse,Other-service,Wife,White,Female,39.00,United-States,<=50K
67.00,Private,5,Divorced,Adm-clerical,Not-in-family,White,Female,17.00,United-States,<=50K
62.00,Private,7,Widowed,Adm-clerical,Not-in-family,White,Female,40.00,United-States,<=50K
58.00,Private,4,Widowed,Other-service,Not-in-family,White,Female,37.00,United-States,<=50K
56.00,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Wife,White,Female,21.00,United-States,<=50K
72.00,Private,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,9.00,Philippines,<=50K
52.00,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,32.00,United-States,<=50K
71.00,?,9,Married-civ-spouse,?,Wife,White,Female,19.00,Puerto-Rico,<=50K
60.00,Self-emp-inc,9,Divorced,Adm-clerical,Not-in-family,White,Female,32.00,United-States,<=50K
55.00,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,46.00,United-States,>50K
70.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,33.00,United-States,<=50K
67.00,Private,6,Widowed,Machine-op-inspct,Not-in-family,White,Female,38.00,United-States,<=50K
51.00,State-gov,13,Divorced,Exec-managerial,Unmarried,White,Female,59.00,United-States,<=50K
63.00,Private,9,Divorced,Sales,Not-in-family,White,Female,21.00,United-States,<=50K
58.00,Self-emp-not-inc,14,Divorced,Exec-managerial,Unmarried,White,Female,56.00,United-States,>50K
69.00,Private,4,Widowed,Other-service,Not-in-family,White,Female,50.00,United-States,<=50K
52.00,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,33.00,United-States,<=50K
56.00,Private,9,Never-married,Exec-managerial,Unmarried,White,Female,37.00,United-States,>50K
67.00,?,4,Widowed,?,Not-in-family,White,Female,6.00,United-States,<=50K
52.00,Private,9,Widowed,Other-service,Other-relative,White,Female,28.00,United-States,<=50K
68.00,?,9,Widowed,?,Other-relative,White,Female,14.00,United-States,<=50K
67.00,Private,9,Widowed,Exec-managerial,Unmarried,White,Female,31.00,United-States,<=50K
62.00,Private,12,Divorced,Priv-house-serv,Not-in-family,White,Female,27.00,United-States,<=50K
61.00,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,15.00,United-States,<=50K
72.00,Private,9,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,17.00,United-States,<=50K
50.00,Private,5,Widowed,Other-service,Not-in-family,White,Female,17.00,United-States,<=50K
52.00,Private,10,Married-civ-spouse,Other-service,Own-child,White,Female,38.00,United-States,<=50K
55.00,Self-emp-inc,14,Divorced,Sales,Not-in-family,White,Female,8.00,United-States,<=50K
54.00,Local-gov,10,Widowed,Adm-clerical,Unmarried,White,Female,39.00,United-States,<=50K
71.00,Local-gov,9,Widowed,Other-service,Unmarried,White,Female,21.00,United-States,<=50K
57.00,Local-gov,3,Separated,Other-service,Other-relative,White,Female,37.00,Mexico,<=50K
52.00,State-gov,9,Divorced,Prof-specialty,Not-in-family,White,Female,57.00,United-States,<=50K
62.00,Private,9,Widowed,Sales,Other-relative,Black,Female,31.00,United-States,<=50K
80.00,Private,9,Divorced,Adm-clerical,Other-relative,White,Female,21.00,United-States,<=50K
55.00,Private,10,Divorced,Other-service,Unmarried,Black,Female,39.00,United-States,<=50K
55.00,Local-gov,13,Divorced,Adm-clerical,Not-in-family,White,Female,8.00,United-States,<=50K
65.00,?,13,Divorced,?,Not-in-family,White,Female,23.00,United-States,<=50K
54.00,Private,6,Divorced,Other-service,Not-in-family,White,Female,44.00,United-States,>50K
59.00,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,37.00,United-States,<=50K
58.00,Private,9,Widowed,Adm-clerical,Not-in-family,Black,Female,37.00,United-States,<=50K
56.00,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40.00,United-States,>50K
51.00,Self-emp-not-inc,10,Never-married,Prof-specialty,Own-child,White,Female,32.00,United-States,>50K
73.00,Private,13,Divorced,Sales,Unmarried,White,Female,30.00,United-States,<=50K
76.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,9.00,United-States,<=50K
72.00,Local-gov,10,Widowed,Other-service,Not-in-family,White,Female,27.00,United-States,<=50K
52.00,Private,3,Divorced,Machine-op-inspct,Unmarried,White,Female,40.00,Mexico,<=50K
56.00,Self-emp-not-inc,5,Married-civ-spouse,Other-service,Wife,Black,Female,35.00,United-States,<=50K
71.00,Self-emp-inc,13,Divorced,Farming-fishing,Not-in-family,White,Female,4.00,United-States,<=50K
55.00,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,29.00,United-States,<=50K
55.00,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,England,<=50K
57.00,Private,5,Married-civ-spouse,Other-service,Wife,White,Female,41.00,Puerto-Rico,>50K
52.00,State-gov,11,Divorced,Other-service,Unmarried,White,Female,20.00,United-States,<=50K
75.00,State-gov,9,Widowed,Adm-clerical,Not-in-family,Black,Female,11.00,United-States,<=50K
73.00,Private,9,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Female,13.00,Cambodia,<=50K
77.00,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,40.00,United-States,<=50K
52.00,Private,6,Married-civ-spouse,Other-service,Wife,White,Female,37.00,United-States,<=50K
79.00,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,4.00,United-States,<=50K
50.00,Private,4,Divorced,Other-service,Unmarried,White,Female,39.00,United-States,<=50K
50.00,Local-gov,11,Divorced,Other-service,Not-in-family,White,Female,40.00,United-States,<=50K
73.00,Private,4,Never-married,Priv-house-serv,Not-in-family,Black,Female,10.00,United-States,<=50K
58.00,Private,9,Widowed,Other-service,Other-relative,White,Female,28.00,United-States,<=50K
67.00,Private,13,Widowed,Exec-managerial,Not-in-family,White,Female,40.00,United-States,<=50K
61.00,Private,9,Divorced,Sales,Not-in-family,White,Female,27.00,Canada,<=50K
77.00,Private,4,Widowed,Adm-clerical,Not-in-family,White,Female,41.00,United-States,<=50K
58.00,Private,9,Separated,Sales,Not-in-family,White,Female,25.00,United-States,<=50K
74.00,?,9,Widowed,?,Not-in-family,White,Female,14.00,United-States,<=50K
54.00,Private,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,37.00,United-States,<=50K
55.00,Private,9,Never-married,Sales,Unmarried,White,Female,58.00,United-States,<=50K
67.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
57.00,Self-emp-not-inc,4,Never-married,Other-service,Not-in-family,White,Female,39.00,United-States,<=50K
63.00,Local-gov,10,Divorced,Protective-serv,Not-in-family,White,Female,35.00,United-States,<=50K
63.00,Self-emp-not-inc,9,Widowed,Sales,Other-relative,White,Female,40.00,United-States,<=50K
64.00,Private,9,Widowed,Sales,Not-in-family,White,Female,24.00,United-States,<=50K
58.00,Local-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,58.00,United-States,>50K
52.00,Private,12,Separated,Sales,Not-in-family,Asian-Pac-Islander,Female,50.00,India,>50K
73.00,Private,13,Divorced,Farming-fishing,Other-relative,White,Female,15.00,United-States,<=50K
50.00,State-gov,3,Divorced,Other-service,Unmarried,Black,Female,39.00,Scotland,<=50K
61.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,38.00,United-States,<=50K
51.00,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
73.00,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,6.00,United-States,<=50K
50.00,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,37.00,United-States,<=50K
58.00,State-gov,12,Never-married,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
61.00,Private,7,Widowed,Machine-op-inspct,Unmarried,Black,Female,37.00,United-States,<=50K
